"customer_id","age","salary","spending_score","time_as_customer","loyalty_member","state","gender"
16365,26,36075.15,0.75,12.72,"No","Massachusetts","Male"
16366,43,64134.74,0.53,14.56,"No","Indiana","Male"
16367,82,38334.87,0.45,7.61,"No","Utah","Other"
16368,77,57918.04,0.75,11.89,"No","Maryland","Female"
16369,21,66660.48,0.74,18.74,"No","Kansas","Other"
16370,81,36581.86,0.09,10.24,"No","Nebraska","Female"
16371,80,38383.83,0.58,5.71,"No","New Hampshire","Female"
16372,32,58930.14,0.23,3.85,"No","Massachusetts","Male"
16373,55,66747.24,0.23,16.22,"No","Delaware","Female"
16374,29,40942.46,0.93,6.82,"No","Georgia","Male"
16375,43,46877.32,0.34,12.99,"No","New Jersey","Other"
16376,78,8880.45,0.75,0.17,"No","Tennessee","Other"
16377,21,53204.54,0.26,5.29,"No","Minnesota","Female"
16378,57,56482.41,0.05,9.73,"No","Hawaii","Male"
16379,60,52022.95,0.09,13.9,"No","Illinois","Other"
16380,68,35239.26,0.36,15.16,"No","North Carolina","Female"
16381,89,59680.02,0.56,6.75,"No","Alabama","Other"
16382,86,43136.05,0.14,11.33,"No","Kentucky","Female"
16383,48,37423.2,0.12,14.26,"No","Indiana","Female"
16384,23,26752.8,0.92,3.3,"No","Massachusetts","Male"
16385,22,52949.55,0.97,17.54,"No","New Hampshire","Other"
16386,78,31736.23,0.38,15.22,"No","Rhode Island","Other"
16387,81,53616.64,0.63,4.32,"No","South Carolina","Female"
16388,75,50790.82,0.66,10.8,"No","Rhode Island","Female"
16389,24,60876.54,0.87,14.44,"No","Georgia","Male"
16390,87,65714.52,0.75,18.21,"No","Nevada","Male"
16391,68,25015.39,0.82,11.28,"No","Maryland","Female"
16392,37,77865.93,0.09,8.31,"No","West Virginia","Male"
16393,29,52513.14,0.95,12.95,"No","Nevada","Female"
16394,18,80848.19,0.12,8.28,"No","Utah","Female"
16395,25,69693.97,0.54,16.17,"No","Pennsylvania","Male"
16396,66,39901.52,0.09,17.31,"No","Idaho","Other"
16397,80,57875.34,0.89,11.25,"No","Georgia","Other"
16398,65,47009.81,0.35,3.33,"No","Minnesota","Other"
16399,35,42811.67,0.02,19.75,"No","Illinois","Female"
16400,65,53460.11,0.44,11.74,"No","Utah","Female"
16401,74,44045.48,0.98,3.37,"No","Vermont","Female"
16402,37,62299.18,0.74,13.75,"No","Michigan","Male"
16403,74,40255.67,0.21,4.88,"No","Indiana","Female"
16404,31,67490.91,0.58,9.14,"No","Arkansas","Other"
16405,63,42538.8,0.25,13.14,"No","New Mexico","Other"
16406,82,29746.03,0.03,7.01,"No","North Carolina","Female"
16407,62,47897.81,0.02,5.33,"No","Indiana","Male"
16408,69,57477.83,0.63,3.03,"No","California","Male"
16409,30,37463.41,0.37,2.01,"No","Arkansas","Other"
16410,88,46504.93,0.23,4.44,"No","Michigan","Other"
16411,60,59926.19,0.32,1.01,"No","Oregon","Male"
16412,32,40537.26,0.17,9.42,"No","Arizona","Male"
16413,66,55320.74,0.28,9.06,"No","Montana","Female"
16414,85,37875.53,0.87,3.89,"No","Wyoming","Male"
16415,66,47569.31,0.75,0.73,"No","Maine","Female"
16416,62,41383.61,0.64,14.05,"No","Texas","Other"
16417,55,49652.5,0.14,14.87,"No","Illinois","Female"
16418,85,66898.57,0.98,2.3,"No","Nevada","Female"
16419,86,22246.83,0.04,11.45,"No","Ohio","Male"
16420,71,54605.89,0.95,16.06,"No","Indiana","Other"
16421,34,61580.64,0.88,16.51,"No","Missouri","Female"
16422,72,40237.32,0.8,2.28,"No","Michigan","Male"
16423,28,38706.44,0.8,5.27,"No","Ohio","Female"
16424,33,82466.55,0.53,4.02,"No","Alaska","Other"
16425,87,62570.52,0.88,15.81,"No","South Dakota","Male"
16426,69,40218.86,0.11,7.75,"No","Texas","Female"
16427,26,30212.92,0.76,15.6,"No","North Dakota","Male"
16428,27,21098.96,0.56,14.22,"No","New Hampshire","Other"
16429,77,40387.74,0.26,16.04,"No","Iowa","Female"
16430,70,45870.84,0.17,2.31,"No","Maryland","Male"
16431,20,49055.05,0.84,13.1,"No","Nevada","Other"
16432,43,69969.45,0.63,12.85,"No","Alaska","Male"
16433,84,34446.77,0.74,13.5,"No","Wyoming","Female"
16434,34,30119.25,0.63,13.55,"No","Rhode Island","Male"
16435,28,50397.12,0.12,2.6,"No","Missouri","Female"
16436,27,79536.15,0.11,17.79,"No","Montana","Other"
16437,72,48000.31,0.42,14.42,"No","Massachusetts","Male"
16438,21,50385.26,0.94,3.71,"No","Mississippi","Other"
16439,31,38434.36,0.54,3.63,"No","Wyoming","Male"
16440,29,38925.54,0.05,9.1,"No","Illinois","Female"
16441,51,53744.51,0.66,14.57,"No","Alabama","Female"
16442,81,49668.73,0.94,14.44,"No","North Carolina","Male"
16443,30,45371.48,0.67,18.83,"No","Virginia","Male"
16444,25,55457.59,0.4,14.93,"No","Michigan","Female"
16445,85,40665.2,0.41,6.45,"No","Wisconsin","Male"
16446,81,30895.4,0.76,7.73,"No","Mississippi","Male"
16447,29,53980.88,0.36,19.56,"No","Kansas","Female"
16448,67,60304.75,0.01,10.22,"No","Vermont","Other"
16449,88,10494.1,0.77,6.06,"No","West Virginia","Other"
16450,32,57417.71,0.66,4.64,"No","Washington","Other"
16451,45,65569.06,0.45,7.54,"No","Massachusetts","Other"
16452,88,68204.08,0.68,7.07,"No","Georgia","Other"
16453,25,39649.5,0.37,8.3,"No","Arkansas","Other"
16454,34,43137.62,0.36,11.56,"No","Texas","Male"
16455,61,45826.52,0.19,10.78,"No","Oregon","Other"
16456,24,47000.64,0.02,11.65,"No","Colorado","Male"
16457,64,22340.33,0.06,15.84,"No","Kentucky","Other"
16458,73,68976.43,0.78,18.38,"No","Virginia","Female"
16459,27,49605.58,0.93,19.02,"No","Nebraska","Male"
16460,68,29071.3,0.41,17.29,"No","Florida","Male"
16461,48,38331.68,0.29,19.59,"No","Tennessee","Female"
16462,28,58854.58,0,12.46,"No","New Hampshire","Male"
16463,25,47414.74,0.97,16.56,"No","South Carolina","Other"
16464,18,58556.63,0.79,18.79,"No","Maryland","Female"
16465,44,56913.43,0.74,5.62,"No","Wyoming","Female"
16466,63,58718.42,0.21,9.76,"No","South Dakota","Female"
16467,36,68734.39,0.27,12.39,"No","Wisconsin","Male"
16468,36,55772.12,0.29,13.08,"No","New Mexico","Other"
16469,86,57771.82,0.06,0.08,"No","Vermont","Female"
16470,18,69446.86,0.22,12.84,"No","Vermont","Female"
16471,70,29742.75,0.7,16.51,"No","Maryland","Male"
16472,47,61264.84,0.41,9.75,"No","New Jersey","Female"
16473,71,74479.65,0.06,13.74,"No","Oregon","Male"
16474,82,50157.06,0.95,17.65,"No","Tennessee","Male"
16475,79,40405.81,0.59,8.52,"No","Utah","Male"
16476,70,36150.8,0.37,15.42,"No","Oregon","Male"
16477,66,32430.6,0.66,17.19,"No","Maine","Female"
16478,83,34990.17,0.22,15.31,"No","Hawaii","Other"
16479,55,56866.48,0.45,4.42,"No","Utah","Male"
16480,52,88414.36,0.51,18.05,"No","Louisiana","Male"
16481,18,62229.74,0.56,17.17,"No","Colorado","Other"
16482,39,37362.47,0.63,7.36,"No","Alaska","Male"
16483,88,60481.87,0.06,5.3,"No","New York","Male"
16484,67,78590.63,0.67,13.52,"No","Wisconsin","Male"
16485,37,43615.63,0.44,18.91,"No","Hawaii","Male"
16486,68,42780.77,0.15,15.28,"No","Tennessee","Female"
16487,64,40379.83,0.23,6.18,"No","Mississippi","Other"
16488,54,49203.98,0.41,15.48,"No","Ohio","Female"
16489,48,75790.52,0.99,11.81,"No","Connecticut","Male"
16490,33,26959.35,0.95,1.13,"No","Arizona","Other"
16491,89,48740.09,0.77,10.89,"No","Nevada","Female"
16492,20,71696.96,0.06,0.87,"No","Oklahoma","Female"
16493,78,38651.58,0.79,14.98,"No","New Mexico","Male"
16494,29,52501.44,0.16,3.6,"No","Connecticut","Other"
16495,48,52746.23,0.19,10.51,"No","New Hampshire","Female"
16496,40,60117.73,0.04,13.68,"No","Vermont","Male"
16497,24,54921.49,0.52,4.25,"No","North Dakota","Other"
16498,87,60882.91,0.35,13.38,"No","Nevada","Other"
16499,43,34645.61,0.74,12.45,"No","Virginia","Male"
16500,70,62393.16,0.97,5.08,"No","Georgia","Female"
16501,78,43889.78,0.73,7.93,"No","Alabama","Female"
16502,53,50257.55,0.13,14.88,"No","New Hampshire","Male"
16503,51,75864.84,0.01,6.09,"No","Nebraska","Other"
16504,80,65073.93,0.8,9.22,"No","Alaska","Female"
16505,84,16471.06,0.03,10.99,"No","Rhode Island","Other"
16506,52,61765.18,0.92,1.97,"No","Louisiana","Other"
16507,46,45544.22,0.65,9.38,"No","Arizona","Other"
16508,63,41006.25,0.07,2.66,"No","Minnesota","Female"
16509,68,59186.38,0.43,5.63,"No","Missouri","Male"
16510,58,19022.28,0.83,11.57,"No","Colorado","Female"
16511,86,67514.71,0.89,2.23,"No","New Mexico","Other"
16512,89,57449.51,0.87,0.25,"No","Texas","Other"
16513,22,52253.94,0.95,15.14,"No","Wisconsin","Other"
16514,22,40819.17,0.97,1.93,"No","Massachusetts","Other"
16515,22,83106.45,0.97,18.77,"No","Delaware","Male"
16516,48,66161.51,0.73,9.13,"No","South Dakota","Male"
16517,18,59775.18,0.17,16.63,"No","Minnesota","Other"
16518,89,41500.96,0.41,0.41,"No","Arizona","Other"
16519,53,33808.14,0.37,14.42,"No","Texas","Female"
16520,35,59877.11,0.42,1.15,"No","Massachusetts","Male"
16521,67,38922.49,0.56,1.26,"No","Minnesota","Other"
16522,20,52011.28,0.22,12.06,"No","New Hampshire","Male"
16523,63,60972.93,0.8,2.16,"No","Alaska","Other"
16524,35,58697.75,0.83,14.23,"No","California","Male"
16525,85,47495.51,0.65,14.9,"No","Kentucky","Female"
16526,21,36021.75,0.39,8.59,"No","Louisiana","Other"
16527,53,50030.19,0.26,12.94,"No","Wyoming","Female"
16528,50,76057.71,0.8,1.16,"No","Minnesota","Male"
16529,52,56601.14,0.81,8.28,"No","South Carolina","Male"
16530,80,62481.42,0.84,15.91,"No","Tennessee","Male"
16531,70,30032.32,0.31,19.75,"No","Oklahoma","Other"
16532,43,42008.01,0.99,17.69,"No","Indiana","Other"
16533,37,19520.21,0.79,5.4,"No","Nevada","Other"
16534,83,56285.9,0.5,9.15,"No","Illinois","Other"
16535,43,36481.33,0.32,12.08,"No","Colorado","Other"
16536,30,54427.1,0.16,8.44,"No","Georgia","Female"
16537,58,56530.51,0.66,16.06,"No","Minnesota","Male"
16538,79,65509.35,0.39,4.15,"No","Wyoming","Other"
16539,39,46264.72,0.49,0.76,"No","Alaska","Other"
16540,59,40579.47,0.34,18.66,"No","Florida","Other"
16541,63,49381.7,0.69,5.64,"No","Hawaii","Female"
16542,81,35864.24,0.94,13.53,"No","South Carolina","Female"
16543,73,43734.28,0.44,16.51,"No","South Carolina","Other"
16544,36,50600.25,0.1,11.38,"No","Illinois","Other"
16545,38,46622.08,0.45,13.02,"No","North Carolina","Female"
16546,40,37149.97,0.84,15.97,"No","Nevada","Male"
16547,52,77287.25,0.41,11.21,"No","Idaho","Female"
16548,78,56529.08,0.14,12.79,"No","New Mexico","Female"
16549,32,53845.96,0.97,1.94,"No","Kansas","Female"
16550,77,60068.34,0.84,2.4,"No","West Virginia","Other"
16551,54,28857.48,0.21,6.05,"No","Idaho","Female"
16552,20,38352.17,0.43,15.24,"No","Florida","Female"
16553,43,75240.65,0.12,2.93,"No","Massachusetts","Male"
16554,56,55343.7,0.73,0.61,"No","South Carolina","Other"
16555,35,20934.19,0.36,1.84,"No","Iowa","Male"
16556,30,49689.71,0.05,12.96,"No","Washington","Other"
16557,71,28242.53,0.76,6.99,"No","Missouri","Male"
16558,90,48698.26,0.66,13.59,"No","Maine","Female"
16559,77,43807.98,0.79,15.25,"No","Connecticut","Male"
16560,86,67507.72,0.47,15.81,"No","Missouri","Female"
16561,80,60097.06,0.36,5.35,"No","Ohio","Male"
16562,63,39509.51,0.56,3.64,"No","Minnesota","Male"
16563,24,64396.9,0.13,17.94,"No","Alaska","Other"
16564,80,56614.33,0.87,10.39,"No","Ohio","Male"
16565,26,31451.25,0.7,11.88,"No","Georgia","Other"
16566,82,47809.1,0.07,17.5,"No","Oregon","Other"
16567,62,48446.06,0.15,13.91,"No","Massachusetts","Other"
16568,20,61413.67,0.94,11.46,"No","Michigan","Other"
16569,62,67179.35,0.03,17.03,"No","Tennessee","Female"
16570,29,55598.58,0.85,11.22,"No","Tennessee","Female"
16571,26,60213.18,0.49,13.16,"No","Rhode Island","Female"
16572,21,21681.37,0.73,15.23,"No","Wyoming","Male"
16573,48,82943.67,0.85,9.67,"No","Utah","Male"
16574,54,54496.68,0.16,3.25,"No","North Carolina","Female"
16575,52,41678.14,0.68,7.71,"No","Maine","Female"
16576,27,77464.68,0.96,9.54,"No","Virginia","Female"
16577,72,28883.01,0.89,18.41,"No","Virginia","Other"
16578,36,73837.63,0.88,14.71,"No","Oregon","Male"
16579,89,70050.24,0.84,14.99,"No","Rhode Island","Other"
16580,80,28049.62,0.92,11.97,"No","North Dakota","Female"
16581,87,67985.52,0.37,16.45,"No","Maine","Female"
16582,18,48636.92,0.34,11.01,"No","West Virginia","Male"
16583,84,37703.78,0.41,8.07,"No","Oregon","Male"
16584,68,39341.16,0.31,6.05,"No","Michigan","Male"
16585,85,31890,0.26,7.14,"No","Delaware","Female"
16586,52,43942.56,0.48,0.29,"No","Missouri","Female"
16587,82,49353.36,0.69,2.96,"No","Oklahoma","Other"
16588,39,56803.11,0.13,4.19,"No","Rhode Island","Other"
16589,46,70323.82,0.23,16.55,"No","Minnesota","Other"
16590,32,57482.35,0.87,9.06,"No","Vermont","Other"
16591,55,63883.61,0.63,0.75,"No","Oklahoma","Other"
16592,28,60877.47,0.06,15.86,"No","Louisiana","Male"
16593,29,80066.23,0.28,12.03,"No","New Hampshire","Other"
16594,82,50511.53,0.99,3.78,"No","Iowa","Other"
16595,43,66415.62,0.41,0.08,"No","Texas","Male"
16596,38,53203.46,0.66,11.66,"No","California","Female"
16597,80,56165.99,0.19,3.91,"No","Louisiana","Male"
16598,87,36583.05,0.22,1.39,"No","New Hampshire","Female"
16599,61,68421.03,0.19,10.17,"No","Connecticut","Male"
16600,51,62773.79,0.03,18.36,"No","Illinois","Other"
16601,66,26806.37,0.67,18.62,"No","Iowa","Male"
16602,20,39454.63,0.76,18.06,"No","Washington","Male"
16603,74,64479.48,0.24,9.96,"No","New Mexico","Male"
16604,29,71646.54,0.82,2.44,"No","Rhode Island","Other"
16605,54,74382.7,0.97,2.37,"No","Wyoming","Male"
16606,87,49994.11,0.76,0.66,"No","Colorado","Male"
16607,42,57947.82,0.19,0.2,"No","Rhode Island","Female"
16608,89,8379.01,0.46,13.1,"No","New Hampshire","Male"
16609,78,57336.58,0.09,13.06,"No","Ohio","Other"
16610,57,40716.96,0.4,19.36,"No","West Virginia","Female"
16611,73,38309.2,0.82,18.97,"No","Texas","Male"
16612,83,27842.2,0.67,16.87,"No","Tennessee","Male"
16613,90,39469.27,0.41,0.52,"No","Texas","Female"
16614,84,64011.93,0.61,17.53,"No","Arizona","Other"
16615,28,35032.75,0.03,18.01,"No","Rhode Island","Male"
16616,29,39796.53,0.74,9.19,"No","Alaska","Male"
16617,65,59717.99,0.53,17.39,"No","Idaho","Male"
16618,62,65769.68,0.89,8.19,"No","Idaho","Female"
16619,24,37698.84,0.84,12.29,"No","New York","Female"
16620,78,38031.39,0.24,8.65,"No","Kentucky","Male"
16621,44,33763.91,0.51,3.09,"No","South Dakota","Male"
16622,28,62499.9,0.82,4.92,"No","Utah","Other"
16623,68,57884.65,0.04,18.18,"No","New Hampshire","Female"
16624,26,52446.81,0.25,2.4,"No","Rhode Island","Female"
16625,21,71450.09,0.18,19.83,"No","Maryland","Other"
16626,77,50983.98,0.46,10.52,"No","Rhode Island","Male"
16627,85,37943.84,0.13,19.72,"No","Wyoming","Other"
16628,89,47503.68,0.14,10.97,"No","North Dakota","Male"
16629,33,50159.91,0.58,3.93,"No","Nevada","Female"
16630,24,72336.74,0.52,5.06,"No","Arkansas","Male"
16631,45,39385.75,0.52,2.57,"No","Alabama","Other"
16632,66,63527.37,0.78,17.25,"No","Kansas","Other"
16633,25,53060.35,0.96,11.94,"No","North Dakota","Female"
16634,31,57441.28,0.01,6.08,"No","California","Male"
16635,58,60987.17,0.41,9.62,"No","Missouri","Other"
16636,73,59530.21,0.17,2.61,"No","Tennessee","Female"
16637,63,71887.59,0.45,4.32,"No","Washington","Female"
16638,72,44245.61,0.76,1.19,"No","Minnesota","Other"
16639,21,39835.57,0.54,8.63,"No","Vermont","Other"
16640,65,71778.72,0.07,6.82,"No","California","Male"
16641,60,54457.54,0.22,19.54,"No","Oregon","Male"
16642,62,49288.41,0.9,7.26,"No","Texas","Male"
16643,24,51704.35,0.86,15.89,"No","Washington","Male"
16644,51,17810.8,0.59,15.18,"No","Washington","Female"
16645,49,51543.94,0.16,12.47,"No","Colorado","Male"
16646,21,54034.12,0.16,10.57,"No","Tennessee","Female"
16647,85,45325.57,0.13,8.56,"No","Indiana","Other"
16648,55,48866.21,0.1,13.88,"No","Louisiana","Other"
16649,73,36594.36,0.3,14.08,"No","Oklahoma","Other"
16650,48,71409.24,0.57,19.79,"No","Ohio","Other"
16651,25,72899.28,0.2,3.45,"No","Vermont","Female"
16652,34,50292.21,0.03,4.29,"No","Alaska","Female"
16653,71,77502.65,0.68,1.21,"No","Hawaii","Female"
16654,29,65418.05,0.68,0.26,"No","Louisiana","Female"
16655,39,46293.31,0.46,15.19,"No","Utah","Other"
16656,35,41472.8,0.85,13.26,"No","North Dakota","Female"
16657,42,56577.86,0.73,1.81,"No","Ohio","Female"
16658,41,38670.25,0.35,4.46,"No","Hawaii","Other"
16659,21,62253,0.35,7.88,"No","Idaho","Male"
16660,77,59423.08,0.36,10.11,"No","Alabama","Other"
16661,30,27299.02,1,19.94,"No","South Carolina","Female"
16662,68,65452.47,0.58,5.24,"No","Kansas","Other"
16663,33,33891.16,0.32,11.69,"No","Louisiana","Male"
16664,78,59412.08,0.67,3.76,"No","Colorado","Male"
16665,42,71881.66,0.4,2.34,"No","Idaho","Female"
16666,76,32608.83,0.77,14.28,"No","Michigan","Male"
16667,22,41310.76,0.6,3.73,"No","Iowa","Other"
16668,82,52426.18,0.68,0.65,"No","Georgia","Male"
16669,60,37592.33,0.2,16.38,"No","North Dakota","Female"
16670,78,74692.49,0.23,7.25,"No","New Mexico","Male"
16671,18,45212.73,0.5,15.28,"No","Mississippi","Female"
16672,70,43988.86,0.67,2.34,"No","Indiana","Female"
16673,63,44084.81,0.53,5.39,"No","Illinois","Male"
16674,52,44649.46,0.51,18.89,"No","Wisconsin","Female"
16675,83,83176.89,0.7,2.49,"No","Iowa","Male"
16676,86,76657.43,0.68,19.73,"No","Wisconsin","Other"
16677,29,53763.66,0.43,13.09,"No","Kansas","Female"
16678,22,22937.85,0.37,6.84,"No","North Carolina","Female"
16679,28,50865.06,0.08,11.02,"No","Montana","Female"
16680,67,42717.77,0.44,4.53,"No","Maryland","Other"
16681,81,40715.24,0.57,12.82,"No","Wisconsin","Other"
16682,70,78021.77,0.2,1.84,"No","South Carolina","Female"
16683,36,81462.28,0.38,8.02,"No","Kansas","Other"
16684,31,69703.14,0.25,5.22,"No","Colorado","Other"
16685,75,40162.56,0.48,15.7,"No","Idaho","Male"
16686,33,39271.61,0.74,0.86,"No","Montana","Female"
16687,73,47641.85,0.68,0.48,"No","Maryland","Male"
16688,21,52352.63,0.55,13.68,"No","Tennessee","Other"
16689,80,71770.92,0.12,5.97,"No","Missouri","Other"
16690,58,36872.84,0.86,0.47,"No","Rhode Island","Male"
16691,36,14536.39,0.76,6.02,"No","Wyoming","Male"
16692,65,28344.12,0.81,7.44,"No","Pennsylvania","Female"
16693,52,53724.56,0.03,19.03,"No","South Dakota","Other"
16694,31,65522.67,0.76,17.33,"No","Massachusetts","Female"
16695,78,56856.39,0.67,2.11,"No","Idaho","Male"
16696,85,49512.35,0.27,16.71,"No","Michigan","Male"
16697,40,50115.13,0.07,18.9,"No","Iowa","Other"
16698,53,41556.1,0.87,16.55,"No","Missouri","Other"
16699,74,26964.7,0.17,14.43,"No","Michigan","Other"
16700,63,73249.63,0.61,6.58,"No","Connecticut","Male"
16701,38,52356.45,0.95,16.67,"No","North Carolina","Male"
16702,63,42717.09,0.5,17.79,"No","Alabama","Female"
16703,71,37784.14,0.28,10.95,"No","Virginia","Other"
16704,80,67465.63,0.65,17.18,"No","Minnesota","Male"
16705,64,29705.16,0.89,3.09,"No","New York","Female"
16706,88,74385.88,0.62,14.61,"No","Kansas","Male"
16707,46,36089.56,0.69,4.95,"No","Oklahoma","Other"
16708,64,41451.5,0.33,8.9,"No","Massachusetts","Other"
16709,41,45186.03,0.5,0.89,"No","Mississippi","Female"
16710,60,40811.88,0.06,16.35,"No","New Mexico","Male"
16711,30,51102.34,0.78,7.62,"No","Tennessee","Male"
16712,44,69825.53,0.77,15.52,"No","Vermont","Male"
16713,21,49983.71,0.7,6.76,"No","Kansas","Male"
16714,82,34369.26,0.09,14.27,"No","New Jersey","Male"
16715,36,44293.9,0.1,12.73,"No","Ohio","Other"
16716,53,41787.77,0.65,3.22,"No","Alaska","Other"
16717,33,47285.01,0.94,12.28,"No","Washington","Other"
16718,59,27891.04,0.27,2.88,"No","Tennessee","Female"
16719,67,72176.76,0.42,9.74,"No","Mississippi","Male"
16720,76,41092.39,0.33,1.5,"No","New Hampshire","Male"
16721,61,75429.69,0.23,17.66,"No","South Carolina","Female"
16722,56,56964.84,0.77,1.45,"No","South Dakota","Female"
16723,27,65599.53,0.82,15.53,"No","Tennessee","Other"
16724,83,43672.39,0.59,8.42,"No","North Carolina","Other"
16725,36,72399.38,0.97,15.47,"No","Virginia","Female"
16726,48,57345.99,0.76,15.16,"No","Iowa","Other"
16727,22,52481.63,0.47,17.58,"No","New York","Female"
16728,40,47336.3,0.74,3.69,"No","Washington","Female"
16729,21,57074.36,0.8,5.1,"No","Kentucky","Male"
16730,23,19067.01,0.22,12.94,"No","New Hampshire","Female"
16731,47,41332.73,0.06,9.86,"No","Montana","Female"
16732,57,56464.04,0.85,17.62,"No","Georgia","Other"
16733,47,52953.93,0.69,8.6,"No","Georgia","Other"
16734,83,34849.27,0.72,11.98,"No","West Virginia","Female"
16735,79,56988.5,0.04,13.4,"No","Tennessee","Other"
16736,80,37079.74,0.83,16.73,"No","South Dakota","Male"
16737,44,39336.53,0.27,18.74,"No","Indiana","Other"
16738,69,50102.32,0.85,14.44,"No","Alaska","Other"
16739,57,7708.49,0.18,18.44,"No","Michigan","Male"
16740,72,52303.98,0.36,1.39,"No","New Mexico","Male"
16741,55,58593.45,0.04,10.23,"No","Kentucky","Male"
16742,35,61567.39,0.62,1.06,"No","Missouri","Other"
16743,18,81999.16,0.51,5.43,"No","Colorado","Other"
16744,31,18367.89,0.38,7.84,"No","Louisiana","Other"
